id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
54.6	109.74	189.88	284.24	397.04	485.38	532.12	515.44	442.48	338.68	230.1	136.66	92.74
54.7	108.93	189.16	283.68	396.78	485.41	532.34	515.58	442.36	338.26	229.45	135.87	91.93
54.8	108.12	188.44	283.12	396.52	485.44	532.56	515.72	442.24	337.84	228.8	135.08	91.12
54.9	107.31	187.72	282.56	396.26	485.47	532.78	515.86	442.12	337.42	228.15	134.29	90.31
55	106.5	187	282	396	485.5	533	516	442	337	227.5	133.5	89.5
55.1	105.69	186.28	281.44	395.74	485.53	533.22	516.14	441.88	336.58	226.85	132.71	88.69
55.2	104.88	185.56	280.88	395.48	485.56	533.44	516.28	441.76	336.16	226.2	131.92	87.88
55.3	104.07	184.84	280.32	395.22	485.59	533.66	516.42	441.64	335.74	225.55	131.13	87.07
55.4	103.26	184.12	279.76	394.96	485.62	533.88	516.56	441.52	335.32	224.9	130.34	86.26
55.5	102.45	183.4	279.2	394.7	485.65	534.1	516.7	441.4	334.9	224.25	129.55	85.45
55.6	101.64	182.68	278.64	394.44	485.68	534.32	516.84	441.28	334.48	223.6	128.76	84.64
55.7	100.83	181.96	278.08	394.18	485.71	534.54	516.98	441.16	334.06	222.95	127.97	83.83
55.8	100.02	181.24	277.52	393.92	485.74	534.76	517.12	441.04	333.64	222.3	127.18	83.02
55.9	99.21	180.52	276.96	393.66	485.77	534.98	517.26	440.92	333.22	221.65	126.39	82.21
56	98.4	179.8	276.4	393.4	485.8	535.2	517.4	440.8	332.8	221	125.6	81.4
56.1	97.59	179.08	275.84	393.14	485.83	535.42	517.54	440.68	332.38	220.35	124.81	80.59
56.2	96.78	178.36	275.28	392.88	485.86	535.64	517.68	440.56	331.96	219.7	124.02	79.78
56.3	95.97	177.64	274.72	392.62	485.89	535.86	517.82	440.44	331.54	219.05	123.23	78.97
56.4	95.16	176.92	274.16	392.36	485.92	536.08	517.96	440.32	331.12	218.4	122.44	78.16
56.5	94.35	176.2	273.6	392.1	485.95	536.3	518.1	440.2	330.7	217.75	121.65	77.35
56.6	93.54	175.48	273.04	391.84	485.98	536.52	518.24	440.08	330.28	217.1	120.86	76.54
56.7	92.73	174.76	272.48	391.58	486.01	536.74	518.38	439.96	329.86	216.45	120.07	75.73
56.8	91.92	174.04	271.92	391.32	486.04	536.96	518.52	439.84	329.44	215.8	119.28	74.92
56.9	91.11	173.32	271.36	391.06	486.07	537.18	518.66	439.72	329.02	215.15	118.49	74.11
57	90.3	172.6	270.8	390.8	486.1	537.4	518.8	439.6	328.6	214.5	117.7	73.3
57.1	89.49	171.88	270.24	390.54	486.13	537.62	518.94	439.48	328.18	213.85	116.91	72.49
57.2	88.68	171.16	269.68	390.28	486.16	537.84	519.08	439.36	327.76	213.2	116.12	71.68
57.3	87.87	170.44	269.12	390.02	486.19	538.06	519.22	439.24	327.34	212.55	115.33	70.87
57.4	87.06	169.72	268.56	389.76	486.22	538.28	519.36	439.12	326.92	211.9	114.54	70.06
57.5	86.25	169	268	389.5	486.25	538.5	519.5	439	326.5	211.25	113.75	69.25
57.6	85.44	168.28	267.44	389.24	486.28	538.72	519.64	438.88	326.08	210.6	112.96	68.44
57.7	84.63	167.56	266.88	388.98	486.31	538.94	519.78	438.76	325.66	209.95	112.17	67.63
57.8	83.82	166.84	266.32	388.72	486.34	539.16	519.92	438.64	325.24	209.3	111.38	66.82
57.9	83.01	166.12	265.76	388.46	486.37	539.38	520.06	438.52	324.82	208.65	110.59	66.01
58	82.2	165.4	265.2	388.2	486.4	539.6	520.2	438.4	324.4	208	109.8	65.2
58.1	81.39	164.68	264.64	387.94	486.43	539.82	520.34	438.28	323.98	207.35	109.01	64.39
58.2	80.58	163.96	264.08	387.68	486.46	540.04	520.48	438.16	323.56	206.7	108.22	63.58
58.3	79.77	163.24	263.52	387.42	486.49	540.26	520.62	438.04	323.14	206.05	107.43	62.77
58.4	78.96	162.52	262.96	387.16	486.52	540.48	520.76	437.92	322.72	205.4	106.64	61.96
58.5	78.15	161.8	262.4	386.9	486.55	540.7	520.9	437.8	322.3	204.75	105.85	61.15
58.6	77.34	161.08	261.84	386.64	486.58	540.92	521.04	437.68	321.88	204.1	105.06	60.34
58.7	76.53	160.36	261.28	386.38	486.61	541.14	521.18	437.56	321.46	203.45	104.27	59.53
58.8	75.72	159.64	260.72	386.12	486.64	541.36	521.32	437.44	321.04	202.8	103.48	58.72
58.9	74.91	158.92	260.16	385.86	486.67	541.58	521.46	437.32	320.62	202.15	102.69	57.91
59	74.1	158.2	259.6	385.6	486.7	541.8	521.6	437.2	320.2	201.5	101.9	57.1
59.1	73.29	157.48	259.04	385.34	486.73	542.02	521.74	437.08	319.78	200.85	101.11	56.29
59.2	72.48	156.76	258.48	385.08	486.76	542.24	521.88	436.96	319.36	200.2	100.32	55.48
59.3	71.67	156.04	257.92	384.82	486.79	542.46	522.02	436.84	318.94	199.55	99.53	54.67
59.4	70.86	155.32	257.36	384.56	486.82	542.68	522.16	436.72	318.52	198.9	98.74	53.86
59.5	70.05	154.6	256.8	384.3	486.85	542.9	522.3	436.6	318.1	198.25	97.95	53.05
59.6	69.24	153.88	256.24	384.04	486.88	543.12	522.44	436.48	317.68	197.6	97.16	52.24
59.7	68.43	153.16	255.68	383.78	486.91	543.34	522.58	436.36	317.26	196.95	96.37	51.43
59.8	67.62	152.44	255.12	383.52	486.94	543.56	522.72	436.24	316.84	196.3	95.58	50.62
59.9	66.81	151.72	254.56	383.26	486.97	543.78	522.86	436.12	316.42	195.65	94.79	49.81
60	66	151	254	383	487	544	523	436	316	195	94	49
60.1	65.34	150.14	253.31	382.67	487.19	544.68	523.52	435.91	315.46	194.19	93.13	48.51
60.2	64.68	149.28	252.62	382.34	487.38	545.36	524.04	435.82	314.92	193.38	92.26	48.02
60.3	64.02	148.42	251.93	382.01	487.57	546.04	524.56	435.73	314.38	192.57	91.39	47.53
60.4	63.36	147.56	251.24	381.68	487.76	546.72	525.08	435.64	313.84	191.76	90.52	47.04
60.5	62.7	146.7	250.55	381.35	487.95	547.4	525.6	435.55	313.3	190.95	89.65	46.55
60.6	62.04	145.84	249.86	381.02	488.14	548.08	526.12	435.46	312.76	190.14	88.78	46.06
60.7	61.38	144.98	249.17	380.69	488.33	548.76	526.64	435.37	312.22	189.33	87.91	45.57
60.8	60.72	144.12	248.48	380.36	488.52	549.44	527.16	435.28	311.68	188.52	87.04	45.08
60.9	60.06	143.26	247.79	380.03	488.71	550.12	527.68	435.19	311.14	187.71	86.17	44.59
61	59.4	142.4	247.1	379.7	488.9	550.8	528.2	435.1	310.6	186.9	85.3	44.1
61.1	58.74	141.54	246.41	379.37	489.09	551.48	528.72	435.01	310.06	186.09	84.43	43.61
61.2	58.08	140.68	245.72	379.04	489.28	552.16	529.24	434.92	309.52	185.28	83.56	43.12
61.3	57.42	139.82	245.03	378.71	489.47	552.84	529.76	434.83	308.98	184.47	82.69	42.63
61.4	56.76	138.96	244.34	378.38	489.66	553.52	530.28	434.74	308.44	183.66	81.82	42.14
61.5	56.1	138.1	243.65	378.05	489.85	554.2	530.8	434.65	307.9	182.85	80.95	41.65
61.6	55.44	137.24	242.96	377.72	490.04	554.88	531.32	434.56	307.36	182.04	80.08	41.16
61.7	54.78	136.38	242.27	377.39	490.23	555.56	531.84	434.47	306.82	181.23	79.21	40.67
61.8	54.12	135.52	241.58	377.06	490.42	556.24	532.36	434.38	306.28	180.42	78.34	40.18
61.9	53.46	134.66	240.89	376.73	490.61	556.92	532.88	434.29	305.74	179.61	77.47	39.69
62	52.8	133.8	240.2	376.4	490.8	557.6	533.4	434.2	305.2	178.8	76.6	39.2
62.1	52.14	132.94	239.51	376.07	490.99	558.28	533.92	434.11	304.66	177.99	75.73	38.71
62.2	51.48	132.08	238.82	375.74	491.18	558.96	534.44	434.02	304.12	177.18	74.86	38.22
62.3	50.82	131.22	238.13	375.41	491.37	559.64	534.96	433.93	303.58	176.37	73.99	37.73
62.4	50.16	130.36	237.44	375.08	491.56	560.32	535.48	433.84	303.04	175.56	73.12	37.24
62.5	49.5	129.5	236.75	374.75	491.75	561	536	433.75	302.5	174.75	72.25	36.75
62.6	48.84	128.64	236.06	374.42	491.94	561.68	536.52	433.66	301.96	173.94	71.38	36.26
62.7	48.18	127.78	235.37	374.09	492.13	562.36	537.04	433.57	301.42	173.13	70.51	35.77
62.8	47.52	126.92	234.68	373.76	492.32	563.04	537.56	433.48	300.88	172.32	69.64	35.28
62.9	46.86	126.06	233.99	373.43	492.51	563.72	538.08	433.39	300.34	171.51	68.77	34.79
63	46.2	125.2	233.3	373.1	492.7	564.4	538.6	433.3	299.8	170.7	67.9	34.3
63.1	45.54	124.34	232.61	372.77	492.89	565.08	539.12	433.21	299.26	169.89	67.03	33.81
63.2	44.88	123.48	231.92	372.44	493.08	565.76	539.64	433.12	298.72	169.08	66.16	33.32
63.3	44.22	122.62	231.23	372.11	493.27	566.44	540.16	433.03	298.18	168.27	65.29	32.83
63.4	43.56	121.76	230.54	371.78	493.46	567.12	540.68	432.94	297.64	167.46	64.42	32.34
63.5	42.9	120.9	229.85	371.45	493.65	567.8	541.2	432.85	297.1	166.65	63.55	31.85
63.6	42.24	120.04	229.16	371.12	493.84	568.48	541.72	432.76	296.56	165.84	62.68	31.36
63.7	41.58	119.18	228.47	370.79	494.03	569.16	542.24	432.67	296.02	165.03	61.81	30.87
63.8	40.92	118.32	227.78	370.46	494.22	569.84	542.76	432.58	295.48	164.22	60.94	30.38
63.9	40.26	117.46	227.09	370.13	494.41	570.52	543.28	432.49	294.94	163.41	60.07	29.89
64	39.6	116.6	226.4	369.8	494.6	571.2	543.8	432.4	294.4	162.6	59.2	29.4
64.1	38.94	115.74	225.71	369.47	494.79	571.88	544.32	432.31	293.86	161.79	58.33	28.91
64.2	38.28	114.88	225.02	369.14	494.98	572.56	544.84	432.22	293.32	160.98	57.46	28.42
64.3	37.62	114.02	224.33	368.81	495.17	573.24	545.36	432.13	292.78	160.17	56.59	27.93
64.4	36.96	113.16	223.64	368.48	495.36	573.92	545.88	432.04	292.24	159.36	55.72	27.44
64.5	36.3	112.3	222.95	368.15	495.55	574.6	546.4	431.95	291.7	158.55	54.85	26.95
64.6	35.64	111.44	222.26	367.82	495.74	575.28	546.92	431.86	291.16	157.74	53.98	26.46
64.7	34.98	110.58	221.57	367.49	495.93	575.96	547.44	431.77	290.62	156.93	53.11	25.97
64.8	34.32	109.72	220.88	367.16	496.12	576.64	547.96	431.68	290.08	156.12	52.24	25.48
64.9	33.66	108.86	220.19	366.83	496.31	577.32	548.48	431.59	289.54	155.31	51.37	24.99
65	33	108	219.5	366.5	496.5	578	549	431.5	289	154.5	50.5	24.5
65.1	32.34	107.14	218.81	366.17	496.69	578.68	549.52	431.41	288.46	153.69	49.63	24.01
65.2	31.68	106.28	218.12	365.84	496.88	579.36	550.04	431.32	287.92	152.88	48.76	23.52
65.3	31.02	105.42	217.43	365.51	497.07	580.04	550.56	431.23	287.38	152.07	47.89	23.03
65.4	30.36	104.56	216.74	365.18	497.26	580.72	551.08	431.14	286.84	151.26	47.02	22.54
65.5	29.7	103.7	216.05	364.85	497.45	581.4	551.6	431.05	286.3	150.45	46.15	22.05
65.6	29.04	102.84	215.36	364.52	497.64	582.08	552.12	430.96	285.76	149.64	45.28	21.56
65.7	28.38	101.98	214.67	364.19	497.83	582.76	552.64	430.87	285.22	148.83	44.41	21.07
65.8	27.72	101.12	213.98	363.86	498.02	583.44	553.16	430.78	284.68	148.02	43.54	20.58
65.9	27.06	100.26	213.29	363.53	498.21	584.12	553.68	430.69	284.14	147.21	42.67	20.09
66	26.4	99.4	212.6	363.2	498.4	584.8	554.2	430.6	283.6	146.4	41.8	19.6
66.1	25.74	98.54	211.91	362.87	498.59	585.48	554.72	430.51	283.06	145.59	40.93	19.11
66.2	25.08	97.68	211.22	362.54	498.78	586.16	555.24	430.42	282.52	144.78	40.06	18.62
66.3	24.42	96.82	210.53	362.21	498.97	586.84	555.76	430.33	281.98	143.97	39.19	18.13
66.4	23.76	95.96	209.84	361.88	499.16	587.52	556.28	430.24	281.44	143.16	38.32	17.64
66.5	23.1	95.1	209.15	361.55	499.35	588.2	556.8	430.15	280.9	142.35	37.45	17.15
66.6	22.44	94.24	208.46	361.22	499.54	588.88	557.32	430.06	280.36	141.54	36.58	16.66
66.7	21.78	93.38	207.77	360.89	499.73	589.56	557.84	429.97	279.82	140.73	35.71	16.17
66.8	21.12	92.52	207.08	360.56	499.92	590.24	558.36	429.88	279.28	139.92	34.84	15.68
66.9	20.46	91.66	206.39	360.23	500.11	590.92	558.88	429.79	278.74	139.11	33.97	15.19
67	19.8	90.8	205.7	359.9	500.3	591.6	559.4	429.7	278.2	138.3	33.1	14.7
67.1	19.14	89.94	205.01	359.57	500.49	592.28	559.92	429.61	277.66	137.49	32.23	14.21
67.2	18.48	89.08	204.32	359.24	500.68	592.96	560.44	429.52	277.12	136.68	31.36	13.72
67.3	17.82	88.22	203.63	358.91	500.87	593.64	560.96	429.43	276.58	135.87	30.49	13.23
67.4	17.16	87.36	202.94	358.58	501.06	594.32	561.48	429.34	276.04	135.06	29.62	12.74
67.5	16.5	86.5	202.25	358.25	501.25	595	562	429.25	275.5	134.25	28.75	12.25
67.6	15.84	85.64	201.56	357.92	501.44	595.68	562.52	429.16	274.96	133.44	27.88	11.76
67.7	15.18	84.78	200.87	357.59	501.63	596.36	563.04	429.07	274.42	132.63	27.01	11.27
67.8	14.52	83.92	200.18	357.26	501.82	597.04	563.56	428.98	273.88	131.82	26.14	10.78
67.9	13.86	83.06	199.49	356.93	502.01	597.72	564.08	428.89	273.34	131.01	25.27	10.29
68	13.2	82.2	198.8	356.6	502.2	598.4	564.6	428.8	272.8	130.2	24.4	9.8
68.1	12.54	81.34	198.11	356.27	502.39	599.08	565.12	428.71	272.26	129.39	23.53	9.31
68.2	11.88	80.48	197.42	355.94	502.58	599.76	565.64	428.62	271.72	128.58	22.66	8.82
68.3	11.22	79.62	196.73	355.61	502.77	600.44	566.16	428.53	271.18	127.77	21.79	8.33
68.4	10.56	78.76	196.04	355.28	502.96	601.12	566.68	428.44	270.64	126.96	20.92	7.84
68.5	9.9	77.9	195.35	354.95	503.15	601.8	567.2	428.35	270.1	126.15	20.05	7.35
68.6	9.24	77.04	194.66	354.62	503.34	602.48	567.72	428.26	269.56	125.34	19.18	6.86
68.7	8.58	76.18	193.97	354.29	503.53	603.16	568.24	428.17	269.02	124.53	18.31	6.37
68.8	7.92	75.32	193.28	353.96	503.72	603.84	568.76	428.08	268.48	123.72	17.44	5.88
68.9	7.26	74.46	192.59	353.63	503.91	604.52	569.28	427.99	267.94	122.91	16.57	5.39
69	6.6	73.6	191.9	353.3	504.1	605.2	569.8	427.9	267.4	122.1	15.7	4.9
69.1	5.94	72.74	191.21	352.97	504.29	605.88	570.32	427.81	266.86	121.29	14.83	4.41
69.2	5.28	71.88	190.52	352.64	504.48	606.56	570.84	427.72	266.32	120.48	13.96	3.92
69.3	4.62	71.02	189.83	352.31	504.67	607.24	571.36	427.63	265.78	119.67	13.09	3.43
69.4	3.96	70.16	189.14	351.98	504.86	607.92	571.88	427.54	265.24	118.86	12.22	2.94
69.5	3.3	69.3	188.45	351.65	505.05	608.6	572.4	427.45	264.7	118.05	11.35	2.45
69.6	2.64	68.44	187.76	351.32	505.24	609.28	572.92	427.36	264.16	117.24	10.48	1.96
69.7	1.98	67.58	187.07	350.99	505.43	609.96	573.44	427.27	263.62	116.43	9.61	1.47
69.8	1.32	66.72	186.38	350.66	505.62	610.64	573.96	427.18	263.08	115.62	8.74	0.98
69.9	0.66	65.86	185.69	350.33	505.81	611.32	574.48	427.09	262.54	114.81	7.87	0.49
70	0	65	185	350	506	612	575	427	262	114	7	0
70.1	0	64.35	184.09	349.83	506.65	612.51	575.57	427.47	261.33	112.97	6.93	0
70.2	0	63.7	183.18	349.66	507.3	613.02	576.14	427.94	260.66	111.94	6.86	0
70.3	0	63.05	182.27	349.49	507.95	613.53	576.71	428.41	259.99	110.91	6.79	0
70.4	0	62.4	181.36	349.32	508.6	614.04	577.28	428.88	259.32	109.88	6.72	0
70.5	0	61.75	180.45	349.15	509.25	614.55	577.85	429.35	258.65	108.85	6.65	0
70.6	0	61.1	179.54	348.98	509.9	615.06	578.42	429.82	257.98	107.82	6.58	0
70.7	0	60.45	178.63	348.81	510.55	615.57	578.99	430.29	257.31	106.79	6.51	0
70.8	0	59.8	177.72	348.64	511.2	616.08	579.56	430.76	256.64	105.76	6.44	0
70.9	0	59.15	176.81	348.47	511.85	616.59	580.13	431.23	255.97	104.73	6.37	0
71	0	58.5	175.9	348.3	512.5	617.1	580.7	431.7	255.3	103.7	6.3	0
71.1	0	57.85	174.99	348.13	513.15	617.61	581.27	432.17	254.63	102.67	6.23	0
71.2	0	57.2	174.08	347.96	513.8	618.12	581.84	432.64	253.96	101.64	6.16	0
71.3	0	56.55	173.17	347.79	514.45	618.63	582.41	433.11	253.29	100.61	6.09	0
71.4	0	55.9	172.26	347.62	515.1	619.14	582.98	433.58	252.62	99.58	6.02	0
71.5	0	55.25	171.35	347.45	515.75	619.65	583.55	434.05	251.95	98.55	5.95	0
71.6	0	54.6	170.44	347.28	516.4	620.16	584.12	434.52	251.28	97.52	5.88	0
71.7	0	53.95	169.53	347.11	517.05	620.67	584.69	434.99	250.61	96.49	5.81	0
71.8	0	53.3	168.62	346.94	517.7	621.18	585.26	435.46	249.94	95.46	5.74	0
71.9	0	52.65	167.71	346.77	518.35	621.69	585.83	435.93	249.27	94.43	5.67	0
72	0	52	166.8	346.6	519	622.2	586.4	436.4	248.6	93.4	5.6	0
72.1	0	51.35	165.89	346.43	519.65	622.71	586.97	436.87	247.93	92.37	5.53	0
72.2	0	50.7	164.98	346.26	520.3	623.22	587.54	437.34	247.26	91.34	5.46	0
72.3	0	50.05	164.07	346.09	520.95	623.73	588.11	437.81	246.59	90.31	5.39	0
72.4	0	49.4	163.16	345.92	521.6	624.24	588.68	438.28	245.92	89.28	5.32	0
72.5	0	48.75	162.25	345.75	522.25	624.75	589.25	438.75	245.25	88.25	5.25	0
72.6	0	48.1	161.34	345.58	522.9	625.26	589.82	439.22	244.58	87.22	5.18	0
72.7	0	47.45	160.43	345.41	523.55	625.77	590.39	439.69	243.91	86.19	5.11	0
72.8	0	46.8	159.52	345.24	524.2	626.28	590.96	440.16	243.24	85.16	5.04	0
72.9	0	46.15	158.61	345.07	524.85	626.79	591.53	440.63	242.57	84.13	4.97	0
73	0	45.5	157.7	344.9	525.5	627.3	592.1	441.1	241.9	83.1	4.9	0
73.1	0	44.85	156.79	344.73	526.15	627.81	592.67	441.57	241.23	82.07	4.83	0
73.2	0	44.2	155.88	344.56	526.8	628.32	593.24	442.04	240.56	81.04	4.76	0
73.3	0	43.55	154.97	344.39	527.45	628.83	593.81	442.51	239.89	80.01	4.69	0
73.4	0	42.9	154.06	344.22	528.1	629.34	594.38	442.98	239.22	78.98	4.62	0
73.5	0	42.25	153.15	344.05	528.75	629.85	594.95	443.45	238.55	77.95	4.55	0
73.6	0	41.6	152.24	343.88	529.4	630.36	595.52	443.92	237.88	76.92	4.48	0
73.7	0	40.95	151.33	343.71	530.05	630.87	596.09	444.39	237.21	75.89	4.41	0
73.8	0	40.3	150.42	343.54	530.7	631.38	596.66	444.86	236.54	74.86	4.34	0
73.9	0	39.65	149.51	343.37	531.35	631.89	597.23	445.33	235.87	73.83	4.27	0
74	0	39	148.6	343.2	532	632.4	597.8	445.8	235.2	72.8	4.2	0
74.1	0	38.35	147.69	343.03	532.65	632.91	598.37	446.27	234.53	71.77	4.13	0
74.2	0	37.7	146.78	342.86	533.3	633.42	598.94	446.74	233.86	70.74	4.06	0
74.3	0	37.05	145.87	342.69	533.95	633.93	599.51	447.21	233.19	69.71	3.99	0
74.4	0	36.4	144.96	342.52	534.6	634.44	600.08	447.68	232.52	68.68	3.92	0
74.5	0	35.75	144.05	342.35	535.25	634.95	600.65	448.15	231.85	67.65	3.85	0
74.6	0	35.1	143.14	342.18	535.9	635.46	601.22	448.62	231.18	66.62	3.78	0
74.7	0	34.45	142.23	342.01	536.55	635.97	601.79	449.09	230.51	65.59	3.71	0
74.8	0	33.8	141.32	341.84	537.2	636.48	602.36	449.56	229.84	64.56	3.64	0
74.9	0	33.15	140.41	341.67	537.85	636.99	602.93	450.03	229.17	63.53	3.57	0
75	0	32.5	139.5	341.5	538.5	637.5	603.5	450.5	228.5	62.5	3.5	0
75.1	0	31.85	138.59	341.33	539.15	638.01	604.07	450.97	227.83	61.47	3.43	0
75.2	0	31.2	137.68	341.16	539.8	638.52	604.64	451.44	227.16	60.44	3.36	0
75.3	0	30.55	136.77	340.99	540.45	639.03	605.21	451.91	226.49	59.41	3.29	0
75.4	0	29.9	135.86	340.82	541.1	639.54	605.78	452.38	225.82	58.38	3.22	0
75.5	0	29.25	134.95	340.65	541.75	640.05	606.35	452.85	225.15	57.35	3.15	0
75.6	0	28.6	134.04	340.48	542.4	640.56	606.92	453.32	224.48	56.32	3.08	0
75.7	0	27.95	133.13	340.31	543.05	641.07	607.49	453.79	223.81	55.29	3.01	0
75.8	0	27.3	132.22	340.14	543.7	641.58	608.06	454.26	223.14	54.26	2.94	0
75.9	0	26.65	131.31	339.97	544.35	642.09	608.63	454.73	222.47	53.23	2.87	0
76	0	26	130.4	339.8	545	642.6	609.2	455.2	221.8	52.2	2.8	0
76.1	0	25.35	129.49	339.63	545.65	643.11	609.77	455.67	221.13	51.17	2.73	0
76.2	0	24.7	128.58	339.46	546.3	643.62	610.34	456.14	220.46	50.14	2.66	0
76.3	0	24.05	127.67	339.29	546.95	644.13	610.91	456.61	219.79	49.11	2.59	0
76.4	0	23.4	126.76	339.12	547.6	644.64	611.48	457.08	219.12	48.08	2.52	0
76.5	0	22.75	125.85	338.95	548.25	645.15	612.05	457.55	218.45	47.05	2.45	0
76.6	0	22.1	124.94	338.78	548.9	645.66	612.62	458.02	217.78	46.02	2.38	0
76.7	0	21.45	124.03	338.61	549.55	646.17	613.19	458.49	217.11	44.99	2.31	0
76.8	0	20.8	123.12	338.44	550.2	646.68	613.76	458.96	216.44	43.96	2.24	0
76.9	0	20.15	122.21	338.27	550.85	647.19	614.33	459.43	215.77	42.93	2.17	0
77	0	19.5	121.3	338.1	551.5	647.7	614.9	459.9	215.1	41.9	2.1	0
77.1	0	18.85	120.39	337.93	552.15	648.21	615.47	460.37	214.43	40.87	2.03	0
77.2	0	18.2	119.48	337.76	552.8	648.72	616.04	460.84	213.76	39.84	1.96	0
77.3	0	17.55	118.57	337.59	553.45	649.23	616.61	461.31	213.09	38.81	1.89	0
77.4	0	16.9	117.66	337.42	554.1	649.74	617.18	461.78	212.42	37.78	1.82	0
77.5	0	16.25	116.75	337.25	554.75	650.25	617.75	462.25	211.75	36.75	1.75	0
77.6	0	15.6	115.84	337.08	555.4	650.76	618.32	462.72	211.08	35.72	1.68	0
77.7	0	14.95	114.93	336.91	556.05	651.27	618.89	463.19	210.41	34.69	1.61	0
77.8	0	14.3	114.02	336.74	556.7	651.78	619.46	463.66	209.74	33.66	1.54	0
77.9	0	13.65	113.11	336.57	557.35	652.29	620.03	464.13	209.07	32.63	1.47	0
78	0	13	112.2	336.4	558	652.8	620.6	464.6	208.4	31.6	1.4	0
78.1	0	12.35	111.29	336.23	558.65	653.31	621.17	465.07	207.73	30.57	1.33	0
78.2	0	11.7	110.38	336.06	559.3	653.82	621.74	465.54	207.06	29.54	1.26	0
78.3	0	11.05	109.47	335.89	559.95	654.33	622.31	466.01	206.39	28.51	1.19	0
78.4	0	10.4	108.56	335.72	560.6	654.84	622.88	466.48	205.72	27.48	1.12	0
78.5	0	9.75	107.65	335.55	561.25	655.35	623.45	466.95	205.05	26.45	1.05	0
78.6	0	9.1	106.74	335.38	561.9	655.86	624.02	467.42	204.38	25.42	0.98	0
78.7	0	8.45	105.83	335.21	562.55	656.37	624.59	467.89	203.71	24.39	0.91	0
78.8	0	7.8	104.92	335.04	563.2	656.88	625.16	468.36	203.04	23.36	0.84	0
78.9	0	7.15	104.01	334.87	563.85	657.39	625.73	468.83	202.37	22.33	0.77	0
79	0	6.5	103.1	334.7	564.5	657.9	626.3	469.3	201.7	21.3	0.7	0
79.1	0	5.85	102.19	334.53	565.15	658.41	626.87	469.77	201.03	20.27	0.63	0
79.2	0	5.2	101.28	334.36	565.8	658.92	627.44	470.24	200.36	19.24	0.56	0
79.3	0	4.55	100.37	334.19	566.45	659.43	628.01	470.71	199.69	18.21	0.49	0
79.4	0	3.9	99.46	334.02	567.1	659.94	628.58	471.18	199.02	17.18	0.42	0
79.5	0	3.25	98.55	333.85	567.75	660.45	629.15	471.65	198.35	16.15	0.35	0
79.6	0	2.6	97.64	333.68	568.4	660.96	629.72	472.12	197.68	15.12	0.28	0
79.7	0	1.95	96.73	333.51	569.05	661.47	630.29	472.59	197.01	14.09	0.21	0
79.8	0	1.3	95.82	333.34	569.7	661.98	630.86	473.06	196.34	13.06	0.14	0
79.9	0	0.65	94.91	333.17	570.35	662.49	631.43	473.53	195.67	12.03	0.07	0
80	0	0	94	333	571	663	632	474	195	11	0	0
80.1	0	0	93.06	333.38	571.17	663.14	632.14	474.23	194.72	10.89	0	0
80.2	0	0	92.12	333.76	571.34	663.28	632.28	474.46	194.44	10.78	0	0
80.3	0	0	91.18	334.14	571.51	663.42	632.42	474.69	194.16	10.67	0	0
80.4	0	0	90.24	334.52	571.68	663.56	632.56	474.92	193.88	10.56	0	0
80.5	0	0	89.3	334.9	571.85	663.7	632.7	475.15	193.6	10.45	0	0
80.6	0	0	88.36	335.28	572.02	663.84	632.84	475.38	193.32	10.34	0	0
80.7	0	0	87.42	335.66	572.19	663.98	632.98	475.61	193.04	10.23	0	0
80.8	0	0	86.48	336.04	572.36	664.12	633.12	475.84	192.76	10.12	0	0
80.9	0	0	85.54	336.42	572.53	664.26	633.26	476.07	192.48	10.01	0	0
81	0	0	84.6	336.8	572.7	664.4	633.4	476.3	192.2	9.9	0	0
81.1	0	0	83.66	337.18	572.87	664.54	633.54	476.53	191.92	9.79	0	0
81.2	0	0	82.72	337.56	573.04	664.68	633.68	476.76	191.64	9.68	0	0
81.3	0	0	81.78	337.94	573.21	664.82	633.82	476.99	191.36	9.57	0	0
81.4	0	0	80.84	338.32	573.38	664.96	633.96	477.22	191.08	9.46	0	0
81.5	0	0	79.9	338.7	573.55	665.1	634.1	477.45	190.8	9.35	0	0
81.6	0	0	78.96	339.08	573.72	665.24	634.24	477.68	190.52	9.24	0	0
81.7	0	0	78.02	339.46	573.89	665.38	634.38	477.91	190.24	9.13	0	0
81.8	0	0	77.08	339.84	574.06	665.52	634.52	478.14	189.96	9.02	0	0
81.9	0	0	76.14	340.22	574.23	665.66	634.66	478.37	189.68	8.91	0	0
82	0	0	75.2	340.6	574.4	665.8	634.8	478.6	189.4	8.8	0	0
82.1	0	0	74.26	340.98	574.57	665.94	634.94	478.83	189.12	8.69	0	0
82.2	0	0	73.32	341.36	574.74	666.08	635.08	479.06	188.84	8.58	0	0
82.3	0	0	72.38	341.74	574.91	666.22	635.22	479.29	188.56	8.47	0	0
82.4	0	0	71.44	342.12	575.08	666.36	635.36	479.52	188.28	8.36	0	0
82.5	0	0	70.5	342.5	575.25	666.5	635.5	479.75	188	8.25	0	0
82.6	0	0	69.56	342.88	575.42	666.64	635.64	479.98	187.72	8.14	0	0
82.7	0	0	68.62	343.26	575.59	666.78	635.78	480.21	187.44	8.03	0	0
82.8	0	0	67.68	343.64	575.76	666.92	635.92	480.44	187.16	7.92	0	0
82.9	0	0	66.74	344.02	575.93	667.06	636.06	480.67	186.88	7.81	0	0
