id	Jan	Feb	Mar	April	May	June	Jul	Aug	Sept	Oct	Nov	Dec
78.8	0	0.7104	35.3732	165.5808	333.5344	422.7136	391.9152	249.5168	88.4256	5.9808	0	0
78.9	0	0.6336	34.755425	165.26095	333.5721	422.8274	392.01055	249.37995	87.8079	5.71095	0	0
79	0	0.56	34.1375	164.945	333.61	422.94	392.105	249.245	87.19	5.445	0	0
79.1	0	0.4896	33.519425	164.63295	333.6481	423.0514	392.19855	249.11195	86.5719	5.18295	0	0
79.2	0	0.4224	32.9012	164.3248	333.6864	423.1616	392.2912	248.9808	85.9536	4.9248	0	0
79.3	0	0.3584	32.282825	164.02055	333.7249	423.2706	392.38295	248.85155	85.3351	4.67055	0	0
79.4	0	0.2976	31.6643	163.7202	333.7636	423.3784	392.4738	248.7242	84.7164	4.4202	0	0
79.5	0	0.24	31.045625	163.42375	333.8025	423.485	392.56375	248.59875	84.0975	4.17375	0	0
79.6	0	0.1856	30.4268	163.1312	333.8416	423.5904	392.6528	248.4752	83.4784	3.9312	0	0
79.7	0	0.1344	29.807825	162.84255	333.8809	423.6946	392.74095	248.35355	82.8591	3.69255	0	0
79.8	0	0.0864	29.1887	162.5578	333.9204	423.7976	392.8282	248.2338	82.2396	3.4578	0	0
79.9	0	0.0416	28.569425	162.27695	333.9601	423.8994	392.91455	248.11595	81.6199	3.22695	0	0
80	0	0	27.95	162	334	424	393	248	81	3	0	0
80.1	0	0	0	161.72695	334.0401	424.0994	393.08455	248.04	80.59	2.77695	0	0
80.2	0	0	0	161.4578	334.0804	424.1976	393.1682	248.08	80.18	2.5578	0	0
80.3	0	0	0	161.19255	334.1209	424.2946	393.25095	248.12	79.77	2.34255	0	0
80.4	0	0	0	160.9312	334.1616	424.3904	393.3328	248.16	79.36	2.1312	0	0
80.5	0	0	0	160.67375	334.2025	424.485	393.41375	248.2	78.95	1.92375	0	0
80.6	0	0	0	160.4202	334.2436	424.5784	393.4938	248.24	78.54	1.7202	0	0
80.7	0	0	0	160.17055	334.2849	424.6706	393.57295	248.28	78.13	1.52055	0	0
80.8	0	0	0	159.9248	334.3264	424.7616	393.6512	248.32	77.72	1.3248	0	0
80.9	0	0	0	159.68295	334.3681	424.8514	393.72855	248.36	77.31	1.13295	0	0
81	0	0	0	159.445	334.41	424.94	393.805	248.4	76.9	0.945	0	0
81.1	0	0	0	159.21095	334.4521	425.0274	393.88055	248.44	76.49	0.76095	0	0
81.2	0	0	0	158.9808	334.4944	425.1136	393.9552	248.48	76.08	0.5808	0	0
81.3	0	0	0	158.75455	334.5369	425.1986	394.02895	248.52	75.67	0.40455	0	0
81.4	0	0	0	158.5322	334.5796	425.2824	394.1018	248.56	75.26	0.2322	0	0
81.5	0	0	0	158.31375	334.6225	425.365	394.17375	248.6	74.85	0.06375	0	0
81.6	0	0	0	158.0992	334.6656	425.4464	394.2448	248.64	74.44	0	0	0
81.7	0	0	0	157.88855	334.7089	425.5266	394.31495	248.68	74.03	0	0	0
81.8	0	0	0	157.6818	334.7524	425.6056	394.3842	248.72	73.62	0	0	0
81.9	0	0	0	157.47895	334.7961	425.6834	394.45255	248.76	73.21	0	0	0
82	0	0	0	157.28	334.84	425.76	394.52	248.8	72.8	0	0	0
82.1	0	0	0	157.08495	334.8841	425.8354	394.58655	248.84	72.39	0	0	0
82.2	0	0	0	156.8938	334.9284	425.9096	394.6522	248.88	71.98	0	0	0
82.3	0	0	0	156.70655	334.9729	425.9826	394.71695	248.92	71.57	0	0	0
82.4	0	0	0	156.5232	335.0176	426.0544	394.7808	248.96	71.16	0	0	0
82.5	0	0	0	156.34375	335.0625	426.125	394.84375	249	70.75	0	0	0
82.6	0	0	0	156.1682	335.1076	426.1944	394.9058	249.04	70.34	0	0	0
82.7	0	0	0	155.99655	335.1529	426.2626	394.96695	249.08	69.93	0	0	0
82.8	0	0	0	155.8288	335.1984	426.3296	395.0272	249.12	69.52	0	0	0
82.9	0	0	0	155.66495	335.2441	426.3954	395.08655	249.16	69.11	0	0	0
83	0	0	0	155.505	335.29	426.46	395.145	249.2	68.7	0	0	0
83.1	0	0	0	155.34895	335.3361	426.5234	395.20255	249.24	68.29	0	0	0
83.2	0	0	0	155.1968	335.3824	426.5856	395.2592	249.28	67.88	0	0	0
83.3	0	0	0	155.04855	335.4289	426.6466	395.31495	249.32	67.47	0	0	0
83.4	0	0	0	154.9042	335.4756	426.7064	395.3698	249.36	67.06	0	0	0
83.5	0	0	0	154.76375	335.5225	426.765	395.42375	249.4	66.65	0	0	0
83.6	0	0	0	154.6272	335.5696	426.8224	395.4768	249.44	66.24	0	0	0
83.7	0	0	0	154.49455	335.6169	426.8786	395.52895	249.48	65.83	0	0	0
83.8	0	0	0	154.3658	335.6644	426.9336	395.5802	249.52	65.42	0	0	0
83.9	0	0	0	154.24095	335.7121	426.9874	395.63055	249.56	65.01	0	0	0
84	0	0	0	154.12	335.76	427.04	395.68	249.6	64.6	0	0	0
84.1	0	0	0	154.00295	335.8081	427.0914	395.72855	249.64	64.19	0	0	0
84.2	0	0	0	153.8898	335.8564	427.1416	395.7762	249.68	63.78	0	0	0
84.3	0	0	0	153.78055	335.9049	427.1906	395.82295	249.72	63.37	0	0	0
84.4	0	0	0	153.6752	335.9536	427.2384	395.8688	249.76	62.96	0	0	0
84.5	0	0	0	153.57375	336.0025	427.285	395.91375	249.8	62.55	0	0	0
84.6	0	0	0	153.4762	336.0516	427.3304	395.9578	249.84	62.14	0	0	0
84.7	0	0	0	153.38255	336.1009	427.3746	396.00095	249.88	61.73	0	0	0
84.8	0	0	0	153.2928	336.1504	427.4176	396.0432	249.92	61.32	0	0	0
84.9	0	0	0	153.20695	336.2001	427.4594	396.08455	249.96	60.91	0	0	0
85	0	0	0	153.125	336.25	427.5	396.125	250	60.5	0	0	0
85.1	0	0	0	153.04695	336.3001	427.5394	396.16455	250.04	60.09	0	0	0
85.2	0	0	0	152.9728	336.3504	427.5776	396.2032	250.08	59.68	0	0	0
85.3	0	0	0	152.90255	336.4009	427.6146	396.24095	250.12	59.27	0	0	0
85.4	0	0	0	152.8362	336.4516	427.6504	396.2778	250.16	58.86	0	0	0
85.5	0	0	0	152.77375	336.5025	427.685	396.31375	250.2	58.45	0	0	0
85.6	0	0	0	152.7152	336.5536	427.7184	396.3488	250.24	58.04	0	0	0
85.7	0	0	0	152.66055	336.6049	427.7506	396.38295	250.28	57.63	0	0	0
85.8	0	0	0	152.6098	336.6564	427.7816	396.4162	250.32	57.22	0	0	0
85.9	0	0	0	152.56295	336.7081	427.8114	396.44855	250.36	56.81	0	0	0
86	0	0	0	152.52	336.76	427.84	396.48	250.4	56.4	0	0	0
86.1	0	0	0	152.48095	336.8121	427.8674	396.51055	250.44	55.99	0	0	0
86.2	0	0	0	152.4458	336.8644	427.8936	396.5402	250.48	55.58	0	0	0
86.3	0	0	0	152.41455	336.9169	427.9186	396.56895	250.52	55.17	0	0	0
86.4	0	0	0	152.3872	336.9696	427.9424	396.5968	250.56	54.76	0	0	0
86.5	0	0	0	152.36375	337.0225	427.965	396.62375	250.6	54.35	0	0	0
86.6	0	0	0	152.3442	337.0756	427.9864	396.6498	250.64	53.94	0	0	0
86.7	0	0	0	152.32855	337.1289	428.0066	396.67495	250.68	53.53	0	0	0
86.8	0	0	0	152.3168	337.1824	428.0256	396.6992	250.72	53.12	0	0	0
86.9	0	0	0	152.30895	337.2361	428.0434	396.72255	250.76	52.71	0	0	0
87	0	0	0	152.305	337.29	428.06	396.745	250.8	52.3	0	0	0
87.1	0	0	0	152.30495	337.3441	428.0754	396.76655	250.84	51.89	0	0	0
87.2	0	0	0	152.3088	337.3984	428.0896	396.7872	250.88	51.48	0	0	0
87.3	0	0	0	152.31655	337.4529	428.1026	396.80695	250.92	51.07	0	0	0
87.4	0	0	0	152.3282	337.5076	428.1144	396.8258	250.96	50.66	0	0	0
87.5	0	0	0	152.34375	337.5625	428.125	396.84375	251	50.25	0	0	0
87.6	0	0	0	152.3632	337.6176	428.1344	396.8608	251.04	49.84	0	0	0
87.7	0	0	0	152.38655	337.6729	428.1426	396.87695	251.08	49.43	0	0	0
87.8	0	0	0	152.4138	337.7284	428.1496	396.8922	251.12	49.02	0	0	0
87.9	0	0	0	152.44495	337.7841	428.1554	396.90655	251.16	48.61	0	0	0
88	0	0	0	152.48	337.84	428.16	396.92	251.2	48.2	0	0	0
88.1	0	0	0	152.51895	337.8961	428.1634	396.93255	251.24	47.79	0	0	0
88.2	0	0	0	152.5618	337.9524	428.1656	396.9442	251.28	47.38	0	0	0
88.3	0	0	0	152.60855	338.0089	428.1666	396.95495	251.32	46.97	0	0	0
88.4	0	0	0	152.6592	338.0656	428.1664	396.9648	251.36	46.56	0	0	0
88.5	0	0	0	152.71375	338.1225	428.165	396.97375	251.4	46.15	0	0	0
88.6	0	0	0	152.7722	338.1796	428.1624	396.9818	251.44	45.74	0	0	0
88.7	0	0	0	152.83455	338.2369	428.1586	396.98895	251.48	45.33	0	0	0
88.8	0	0	0	152.9008	338.2944	428.1536	396.9952	251.52	44.92	0	0	0
88.9	0	0	0	152.97095	338.3521	428.1474	397.00055	251.56	44.51	0	0	0
89	0	0	0	153.045	338.41	428.14	397.005	251.6	44.1	0	0	0
89.1	0	0	0	153.12295	338.4681	428.1314	397.00855	251.64	43.69	0	0	0
89.2	0	0	0	153.2048	338.5264	428.1216	397.0112	251.68	43.28	0	0	0
89.3	0	0	0	153.29055	338.5849	428.1106	397.01295	251.72	42.87	0	0	0
89.4	0	0	0	153.3802	338.6436	428.0984	397.0138	251.76	42.46	0	0	0
89.5	0	0	0	153.47375	338.7025	428.085	397.01375	251.8	42.05	0	0	0
89.6	0	0	0	153.5712	338.7616	428.0704	397.0128	251.84	41.64	0	0	0
89.7	0	0	0	153.67255	338.8209	428.0546	397.01095	251.88	41.23	0	0	0
89.8	0	0	0	153.7778	338.8804	428.0376	397.0082	251.92	40.82	0	0	0
89.9	0	0	0	153.88695	338.9401	428.0194	397.00455	251.96	40.41	0	0	0
90	0	0	0	154	339	428	397	252	40	0	0	0
