id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
79.1	294.84	196.36	72.87	5.24	0.09	0	0	1.44	28.5	135.25	255.56	315.57
79.2	295.08	196.32	72.44	4.88	0.08	0	0	1.28	28	135	255.72	315.84
79.3	295.32	196.28	72.01	4.52	0.07	0	0	1.12	27.5	134.75	255.88	316.11
79.4	295.56	196.24	71.58	4.16	0.06	0	0	0.96	27	134.5	256.04	316.38
79.5	295.8	196.2	71.15	3.8	0.05	0	0	0.8	26.5	134.25	256.2	316.65
79.6	296.04	196.16	70.72	3.44	0.04	0	0	0.64	26	134	256.36	316.92
79.7	296.28	196.12	70.29	3.08	0.03	0	0	0.48	25.5	133.75	256.52	317.19
79.8	296.52	196.08	69.86	2.72	0.02	0	0	0.32	25	133.5	256.68	317.46
79.9	296.76	196.04	69.43	2.36	0.01	0	0	0.16	24.5	133.25	256.84	317.73
80	297	196	69	2	0	0	0	0	24	133	257	318
80.1	297.05	196.19	68.66	1.98	0	0	0	0	23.76	132.98	257.12	318.01
80.2	297.1	196.38	68.32	1.96	0	0	0	0	23.52	132.96	257.24	318.02
80.3	297.15	196.57	67.98	1.94	0	0	0	0	23.28	132.94	257.36	318.03
80.4	297.2	196.76	67.64	1.92	0	0	0	0	23.04	132.92	257.48	318.04
80.5	297.25	196.95	67.3	1.9	0	0	0	0	22.8	132.9	257.6	318.05
80.6	297.3	197.14	66.96	1.88	0	0	0	0	22.56	132.88	257.72	318.06
80.7	297.35	197.33	66.62	1.86	0	0	0	0	22.32	132.86	257.84	318.07
80.8	297.4	197.52	66.28	1.84	0	0	0	0	22.08	132.84	257.96	318.08
80.9	297.45	197.71	65.94	1.82	0	0	0	0	21.84	132.82	258.08	318.09
81	297.5	197.9	65.6	1.8	0	0	0	0	21.6	132.8	258.2	318.1
81.1	297.55	198.09	65.26	1.78	0	0	0	0	21.36	132.78	258.32	318.11
81.2	297.6	198.28	64.92	1.76	0	0	0	0	21.12	132.76	258.44	318.12
81.3	297.65	198.47	64.58	1.74	0	0	0	0	20.88	132.74	258.56	318.13
81.4	297.7	198.66	64.24	1.72	0	0	0	0	20.64	132.72	258.68	318.14
81.5	297.75	198.85	63.9	1.7	0	0	0	0	20.4	132.7	258.8	318.15
81.6	297.8	199.04	63.56	1.68	0	0	0	0	20.16	132.68	258.92	318.16
81.7	297.85	199.23	63.22	1.66	0	0	0	0	19.92	132.66	259.04	318.17
81.8	297.9	199.42	62.88	1.64	0	0	0	0	19.68	132.64	259.16	318.18
81.9	297.95	199.61	62.54	1.62	0	0	0	0	19.44	132.62	259.28	318.19
82	298	199.8	62.2	1.6	0	0	0	0	19.2	132.6	259.4	318.2
82.1	298.05	199.99	61.86	1.58	0	0	0	0	18.96	132.58	259.52	318.21
82.2	298.1	200.18	61.52	1.56	0	0	0	0	18.72	132.56	259.64	318.22
82.3	298.15	200.37	61.18	1.54	0	0	0	0	18.48	132.54	259.76	318.23
82.4	298.2	200.56	60.84	1.52	0	0	0	0	18.24	132.52	259.88	318.24
82.5	298.25	200.75	60.5	1.5	0	0	0	0	18	132.5	260	318.25
82.6	298.3	200.94	60.16	1.48	0	0	0	0	17.76	132.48	260.12	318.26
82.7	298.35	201.13	59.82	1.46	0	0	0	0	17.52	132.46	260.24	318.27
82.8	298.4	201.32	59.48	1.44	0	0	0	0	17.28	132.44	260.36	318.28
82.9	298.45	201.51	59.14	1.42	0	0	0	0	17.04	132.42	260.48	318.29
83	298.5	201.7	58.8	1.4	0	0	0	0	16.8	132.4	260.6	318.3
83.1	298.55	201.89	58.46	1.38	0	0	0	0	16.56	132.38	260.72	318.31
83.2	298.6	202.08	58.12	1.36	0	0	0	0	16.32	132.36	260.84	318.32
83.3	298.65	202.27	57.78	1.34	0	0	0	0	16.08	132.34	260.96	318.33
83.4	298.7	202.46	57.44	1.32	0	0	0	0	15.84	132.32	261.08	318.34
83.5	298.75	202.65	57.1	1.3	0	0	0	0	15.6	132.3	261.2	318.35
83.6	298.8	202.84	56.76	1.28	0	0	0	0	15.36	132.28	261.32	318.36
83.7	298.85	203.03	56.42	1.26	0	0	0	0	15.12	132.26	261.44	318.37
83.8	298.9	203.22	56.08	1.24	0	0	0	0	14.88	132.24	261.56	318.38
83.9	298.95	203.41	55.74	1.22	0	0	0	0	14.64	132.22	261.68	318.39
84	299	203.6	55.4	1.2	0	0	0	0	14.4	132.2	261.8	318.4
84.1	299.05	203.79	55.06	1.18	0	0	0	0	14.16	132.18	261.92	318.41
84.2	299.1	203.98	54.72	1.16	0	0	0	0	13.92	132.16	262.04	318.42
84.3	299.15	204.17	54.38	1.14	0	0	0	0	13.68	132.14	262.16	318.43
84.4	299.2	204.36	54.04	1.12	0	0	0	0	13.44	132.12	262.28	318.44
84.5	299.25	204.55	53.7	1.1	0	0	0	0	13.2	132.1	262.4	318.45
84.6	299.3	204.74	53.36	1.08	0	0	0	0	12.96	132.08	262.52	318.46
84.7	299.35	204.93	53.02	1.06	0	0	0	0	12.72	132.06	262.64	318.47
84.8	299.4	205.12	52.68	1.04	0	0	0	0	12.48	132.04	262.76	318.48
84.9	299.45	205.31	52.34	1.02	0	0	0	0	12.24	132.02	262.88	318.49
85	299.5	205.5	52	1	0	0	0	0	12	132	263	318.5
85.1	299.55	205.69	51.66	0.98	0	0	0	0	11.76	131.98	263.12	318.51
85.2	299.6	205.88	51.32	0.96	0	0	0	0	11.52	131.96	263.24	318.52
85.3	299.65	206.07	50.98	0.94	0	0	0	0	11.28	131.94	263.36	318.53
85.4	299.7	206.26	50.64	0.92	0	0	0	0	11.04	131.92	263.48	318.54
85.5	299.75	206.45	50.3	0.9	0	0	0	0	10.8	131.9	263.6	318.55
85.6	299.8	206.64	49.96	0.88	0	0	0	0	10.56	131.88	263.72	318.56
85.7	299.85	206.83	49.62	0.86	0	0	0	0	10.32	131.86	263.84	318.57
85.8	299.9	207.02	49.28	0.84	0	0	0	0	10.08	131.84	263.96	318.58
85.9	299.95	207.21	48.94	0.82	0	0	0	0	9.84	131.82	264.08	318.59
86	300	207.4	48.6	0.8	0	0	0	0	9.6	131.8	264.2	318.6
86.1	300.05	207.59	48.26	0.78	0	0	0	0	9.36	131.78	264.32	318.61
86.2	300.1	207.78	47.92	0.76	0	0	0	0	9.12	131.76	264.44	318.62
86.3	300.15	207.97	47.58	0.74	0	0	0	0	8.88	131.74	264.56	318.63
86.4	300.2	208.16	47.24	0.72	0	0	0	0	8.64	131.72	264.68	318.64
86.5	300.25	208.35	46.9	0.7	0	0	0	0	8.4	131.7	264.8	318.65
86.6	300.3	208.54	46.56	0.68	0	0	0	0	8.16	131.68	264.92	318.66
86.7	300.35	208.73	46.22	0.66	0	0	0	0	7.92	131.66	265.04	318.67
86.8	300.4	208.92	45.88	0.64	0	0	0	0	7.68	131.64	265.16	318.68
86.9	300.45	209.11	45.54	0.62	0	0	0	0	7.44	131.62	265.28	318.69
87	300.5	209.3	45.2	0.6	0	0	0	0	7.2	131.6	265.4	318.7
87.1	300.55	209.49	44.86	0.58	0	0	0	0	6.96	131.58	265.52	318.71
87.2	300.6	209.68	44.52	0.56	0	0	0	0	6.72	131.56	265.64	318.72
87.3	300.65	209.87	44.18	0.54	0	0	0	0	6.48	131.54	265.76	318.73
87.4	300.7	210.06	43.84	0.52	0	0	0	0	6.24	131.52	265.88	318.74
87.5	300.75	210.25	43.5	0.5	0	0	0	0	6	131.5	266	318.75
87.6	300.8	210.44	43.16	0.48	0	0	0	0	5.76	131.48	266.12	318.76
87.7	300.85	210.63	42.82	0.46	0	0	0	0	5.52	131.46	266.24	318.77
87.8	300.9	210.82	42.48	0.44	0	0	0	0	5.28	131.44	266.36	318.78
87.9	300.95	211.01	42.14	0.42	0	0	0	0	5.04	131.42	266.48	318.79
88	301	211.2	41.8	0.4	0	0	0	0	4.8	131.4	266.6	318.8
88.1	301.05	211.39	41.46	0.38	0	0	0	0	4.56	131.38	266.72	318.81
88.2	301.1	211.58	41.12	0.36	0	0	0	0	4.32	131.36	266.84	318.82
88.3	301.15	211.77	40.78	0.34	0	0	0	0	4.08	131.34	266.96	318.83
88.4	301.2	211.96	40.44	0.32	0	0	0	0	3.84	131.32	267.08	318.84
88.5	301.25	212.15	40.1	0.3	0	0	0	0	3.6	131.3	267.2	318.85
88.6	301.3	212.34	39.76	0.28	0	0	0	0	3.36	131.28	267.32	318.86
88.7	301.35	212.53	39.42	0.26	0	0	0	0	3.12	131.26	267.44	318.87
88.8	301.4	212.72	39.08	0.24	0	0	0	0	2.88	131.24	267.56	318.88
88.9	301.45	212.91	38.74	0.22	0	0	0	0	2.64	131.22	267.68	318.89
89	301.5	213.1	38.4	0.2	0	0	0	0	2.4	131.2	267.8	318.9
89.1	301.55	213.29	38.06	0.18	0	0	0	0	2.16	131.18	267.92	318.91
89.2	301.6	213.48	37.72	0.16	0	0	0	0	1.92	131.16	268.04	318.92
89.3	301.65	213.67	37.38	0.14	0	0	0	0	1.68	131.14	268.16	318.93
89.4	301.7	213.86	37.04	0.12	0	0	0	0	1.44	131.12	268.28	318.94
89.5	301.75	214.05	36.7	0.1	0	0	0	0	1.2	131.1	268.4	318.95
89.6	301.8	214.24	36.36	0.08	0	0	0	0	0.96	131.08	268.52	318.96
89.7	301.85	214.43	36.02	0.06	0	0	0	0	0.72	131.06	268.64	318.97
89.8	301.9	214.62	35.68	0.04	0	0	0	0	0.48	131.04	268.76	318.98
89.9	301.95	214.81	35.34	0.02	0	0	0	0	0.24	131.02	268.88	318.99
